"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        2008,      -2.930115247,      0.3483658004,      0.4110998394,       3.112323525,     -0.2994325264,       3.302249442
          0,           0,        2009,      -2.912491386,      0.3666514185,      0.4143889455,       3.101839177,     -0.3013605015,       3.301684807
          0,           0,        2010,      -2.919507868,      0.3584793046,      0.4094177318,        3.08720073,     -0.3006854062,       3.307997138
          0,           0,        2011,      -2.915837009,      0.3613890425,      0.4134819892,       3.134006729,     -0.3058517532,       3.298294799
          0,           0,        2012,      -2.934353629,      0.3454622578,      0.4112426163,       3.091240145,     -0.3076928154,       3.297758047
          0,           0,        2013,      -2.913356856,      0.3657305426,      0.4140351237,       3.090533029,     -0.3053692321,       3.307931929
          0,           0,        2014,      -2.920284697,      0.3579070937,      0.4094367447,       3.125552006,     -0.3070469597,       3.307409501
          0,           0,        2015,      -2.915777824,      0.3625048824,      0.4135005364,       3.104123444,     -0.3101027142,       3.303094194
          0,           0,        2016,      -2.932772851,         0.3469966,      0.4114069813,       3.085173674,     -0.3134047256,       3.297960816
          0,           0,        2017,      -2.912332307,       0.365817078,      0.4142622045,       3.135945687,     -0.3112083289,       3.307040329
          0,           0,        2018,      -2.921947567,      0.3568596604,      0.4090410666,       3.097723475,     -0.3116448609,       3.308993322
          0,           0,        2019,      -2.915208152,      0.3626680889,      0.4135233427,       3.087876585,     -0.3141291585,       3.305593561
          0,           0,        2020,      -2.937608157,      0.3413088778,      0.4089900777,       3.121327599,     -0.3161778211,       3.303549734
          0,           0,        2021,      -2.918487557,      0.3602078733,      0.4130854887,        3.10229969,     -0.3150389756,       3.309665119
          0,           0,        2022,      -2.930848828,      0.3481049559,      0.4111218019,       3.078208698,      -0.313155603,       3.316926832
          0,           0,        2023,      -2.911126538,      0.3668669464,      0.4144944944,       3.133288345,     -0.3139446474,       3.317821904
          0,           0,        2024,      -2.918943115,      0.3589460244,       0.409323862,       3.100590797,     -0.3120334112,       3.324834107
          0,           0,        2025,      -2.915451681,      0.3615724477,      0.4135595058,       3.127662913,     -0.3182742222,       3.312110143
          0,           0,        2026,      -2.933966632,      0.3452928667,       0.411477861,       3.089396313,     -0.3212542872,       3.306956064
          0,           0,        2027,      -2.913011639,      0.3658006012,      0.4138917873,       3.091028039,     -0.3200703813,       3.311122657
          0,           0,        2028,      -2.920061153,      0.3576511246,      0.4091898613,       3.120957182,     -0.3211301827,        3.30922846
          0,           0,        2029,      -2.916029278,      0.3618366181,      0.4134871258,       3.094722327,      -0.322065773,        3.30686033
          0,           0,        2030,      -2.932845095,      0.3462705058,      0.4114660133,       3.077578125,     -0.3226456363,        3.30484817
          0,           0,        2031,      -2.912271319,      0.3656018482,       0.414157385,        3.13883572,     -0.3182264354,       3.314541142
          0,           0,        2032,      -2.921964438,      0.3566864703,       0.408887961,       3.097904847,     -0.3178838046,       3.313891897
          0,           0,        2033,      -2.915234187,      0.3623260499,      0.4136512929,       3.091191666,     -0.3192055857,       3.308974122
          0,           0,        2034,      -2.931084956,      0.3473659678,      0.4119340594,       3.122276107,     -0.3198530886,       3.305272768
          0,           0,        2035,      -2.913083648,      0.3655193076,      0.4136633465,       3.105831847,     -0.3178311933,       3.308082566
          0,           0,        2036,      -2.922519043,      0.3561528639,      0.4087103243,       3.082238308,     -0.3167341311,       3.308332193
          0,           0,        2037,      -2.915635085,      0.3624282777,      0.4137447345,       3.085011745,     -0.3183268809,       3.301835534
          0,           0,        2038,      -2.930391699,      0.3478289226,      0.4117756711,       3.118226357,     -0.3174934007,         3.3013043
          0,           0,        2039,      -2.913398686,      0.3652413258,      0.4135639764,       3.104862766,     -0.3163681612,       3.301208463
          0,           0,        2040,      -2.930061748,      0.3490931853,      0.4058771396,       3.077380365,     -0.3167035557,       3.297378893
          0,           0,        2041,      -2.923948636,       0.353778725,      0.4119275628,       3.126570917,       -0.31797147,       3.291456486
          0,           0,        2042,      -2.937704725,      0.3423350624,      0.4141457688,       3.090154784,     -0.3146256744,       3.297480256
          0,           0,        2043,      -2.912050525,      0.3673886147,      0.4146230589,       3.092924581,     -0.3106624615,       3.304968717
          0,           0,        2044,      -2.916327228,       0.360915548,      0.4067300225,       3.128827329,      -0.308381883,       3.308047667
          0,           0,        2045,      -2.918940341,      0.3586509703,      0.4134040215,       3.102981774,     -0.3112945177,       3.297256848
          0,           0,        2046,      -2.941473902,      0.3385676176,      0.4139257275,       3.077595745,     -0.3107938327,       3.295386317
          0,           0,        2047,       -2.91286074,       0.366206285,      0.4141970778,        3.13318861,     -0.3051696388,       3.307241127
          0,           0,        2048,      -2.918952136,      0.3599465515,      0.4064425913,       3.095406368,     -0.3034684441,       3.308735398
          0,           0,        2049,      -2.916922473,      0.3615382756,      0.4137978977,       3.083817478,     -0.3062224671,       3.298229966
          0,           0,        2050,      -2.934569876,      0.3445390162,      0.4140208205,       3.118316139,      -0.305953215,        3.29581152
          0,           0,        2051,      -2.913401383,      0.3658309603,      0.4134609568,       3.107364654,     -0.3008507108,        3.30661558
          0,           0,        2052,      -2.920670034,      0.3578607578,      0.4068044189,       3.091148071,     -0.2984038942,       3.310449958
          0,           0,        2053,      -2.915017764,       0.361831964,      0.4143954934,       3.133060469,     -0.2966126504,       3.312898039
          0,           0,        2054,      -2.933078653,       0.346421837,      0.4133228517,       3.090875275,     -0.2958353573,       3.313056876
          0,           0,        2055,      -2.912779338,       0.365765842,      0.4132253862,       3.091387068,     -0.2919840666,       3.321362173
          0,           0,        2056,      -2.927175799,      0.3505547878,      0.4048040277,       3.124079748,     -0.2928939171,       3.317877373
          0,           0,        2057,      -2.919985854,      0.3574054169,      0.4135015253,        3.10080416,     -0.2932220582,       3.316244542
          0,           0,        2058,      -2.938761008,      0.3400957485,      0.4151392356,       3.109376175,     -0.2934074279,       3.314731555
          0,           0,        2059,      -2.911291675,      0.3680800337,      0.4133993114,       3.101655514,     -0.2921822634,       3.317796385
